Fold 2
Train size: 6820 | Val size: 1705
Zero-shot Val Acc: 0.0214
Epoch 1, EMA ACC: 0.4184, Time: 110.60s
New best EMA model saved with val acc: 0.8900
Epoch 42, EMA ACC: 0.8692, Time: 110.51s
Epoch 43, EMA ACC: 0.8883, Time: 110.33s
Epoch 44, EMA ACC: 0.8779, Time: 110.52s
Epoch 45, EMA ACC: 0.8819, Time: 110.31s
Epoch 46, EMA ACC: 0.8860, Time: 110.33s
Epoch 47, EMA ACC: 0.8825, Time: 110.55s
Epoch 48, EMA ACC: 0.8767, Time: 110.30s
Epoch 49, EMA ACC: 0.8872, Time: 110.28s
Epoch 50, EMA ACC: 0.8872, Time: 110.32s
Epoch 51, EMA ACC: 0.8970, Time: 110.25s
New best EMA model saved with val acc: 0.8970
Epoch 52, EMA ACC: 0.8785, Time: 110.22s
Epoch 53, EMA ACC: 0.8779, Time: 110.53s
Epoch 54, EMA ACC: 0.8825, Time: 110.33s
Epoch 55, EMA ACC: 0.8825, Time: 110.19s
Epoch 56, EMA ACC: 0.8854, Time: 110.34s
Epoch 57, EMA ACC: 0.8860, Time: 110.27s
Epoch 58, EMA ACC: 0.8819, Time: 110.25s
Epoch 59, EMA ACC: 0.8727, Time: 110.29s
Epoch 60, EMA ACC: 0.8843, Time: 110.35s
Epoch 61, EMA ACC: 0.8767, Time: 110.39s
Epoch 62, EMA ACC: 0.8802, Time: 110.40s
Epoch 63, EMA ACC: 0.8791, Time: 110.43s
Epoch 64, EMA ACC: 0.8756, Time: 110.35s
Epoch 65, EMA ACC: 0.8785, Time: 110.34s
Epoch 66, EMA ACC: 0.8802, Time: 110.38s
Epoch 67, EMA ACC: 0.8814, Time: 110.52s
Epoch 68, EMA ACC: 0.8773, Time: 110.35s
Epoch 69, EMA ACC: 0.8947, Time: 110.45s
Epoch 70, EMA ACC: 0.8796, Time: 110.36s
Epoch 71, EMA ACC: 0.8779, Time: 110.37s
Epoch 72, EMA ACC: 0.8756, Time: 110.34s
Epoch 73, EMA ACC: 0.8935, Time: 110.39s
Epoch 74, EMA ACC: 0.8831, Time: 110.37s
Epoch 75, EMA ACC: 0.8929, Time: 110.38s
Epoch 76, EMA ACC: 0.8802, Time: 110.36s
Epoch 77, EMA ACC: 0.8831, Time: 110.35s
Epoch 78, EMA ACC: 0.8918, Time: 110.38s
Epoch 79, EMA ACC: 0.8825, Time: 110.45s
Epoch 80, EMA ACC: 0.8848, Time: 110.36s
Epoch 81, EMA ACC: 0.8924, Time: 110.45s
Epoch 82, EMA ACC: 0.8825, Time: 110.35s
Epoch 83, EMA ACC: 0.8831, Time: 110.45s
Epoch 84, EMA ACC: 0.8848, Time: 110.35s
Epoch 85, EMA ACC: 0.8796, Time: 110.33s
Epoch 86, EMA ACC: 0.8750, Time: 110.37s
Epoch 87, EMA ACC: 0.8756, Time: 110.32s
Epoch 88, EMA ACC: 0.8877, Time: 110.37s
Epoch 89, EMA ACC: 0.8837, Time: 110.33s
Epoch 90, EMA ACC: 0.8733, Time: 110.44s
Epoch 91, EMA ACC: 0.8808, Time: 110.32s
Epoch 92, EMA ACC: 0.8773, Time: 110.34s
Epoch 93, EMA ACC: 0.8831, Time: 110.30s
Epoch 94, EMA ACC: 0.8866, Time: 110.45s
Epoch 95, EMA ACC: 0.8929, Time: 110.37s
Epoch 96, EMA ACC: 0.8773, Time: 110.38s
Epoch 97, EMA ACC: 0.8872, Time: 110.41s
Epoch 98, EMA ACC: 0.8860, Time: 110.35s
Epoch 99, EMA ACC: 0.8935, Time: 110.28s
Epoch 100, EMA ACC: 0.8808, Time: 110.24s
